Postal Code	x	y	inseecode	place	population	density
84220	-0.10990893	0.707198	84102	Roussillon	1165	39
84400	-0.10737236	0.70719683	84103	Rustrel	636	23
84110	-0.11286233	0.71252006	84104	Sablet	1168	105
84400	-0.108097605	0.70640343	84105	Saignon	1018	52
84290	-0.11417302	0.7138497	84106	Sainte-Cécile-les-Vignes	1927	97
84390	-0.10693346	0.7091922	84107	Saint-Christol	636	14
84210	-0.11178842	0.709174	84108	Saint-Didier	1657	458
84390	-0.1095091	0.71241343	84110	Saint-Léger-du-Ventoux	31	2
84750	-0.10705363	0.70628405	84112	Saint-Martin-de-Castillon	526	14
84760	-0.10704144	0.70452976	84113	Saint-Martin-de-la-Brasque	517	92
84220	-0.11035998	0.7069585	84114	Saint-Pantaléon	122	156
84330	-0.111166604	0.71085435	84115	Saint-Pierre-de-Vassols	407	83
84110	-0.1112383	0.71378785	84116	Saint-Romain-en-Viennois	687	76
84290	-0.113102324	0.71401197	84117	Saint-Roman-de-Malegarde	253	31
84450	-0.114183135	0.70858514	84119	Saint-Saturnin-lés-Avignon	2941	471
84390	-0.107217625	0.7103938	84120	Saint-Trinit	86	5
84240	-0.10770195	0.7043128	84121	Sannes	131	28
84260	-0.1134869	0.71084046	84122	Sarrians	5094	136
84390	-0.108090214	0.7119559	84125	Savoillan	49	6
84110	-0.112620145	0.71278334	84126	Séguret	798	38
84830	-0.11472889	0.71274745	84127	Sérignan-du-Comtat	2069	104
84400	-0.1085817	0.70587474	84128	Sivergues	39	4
84700	-0.11491025	0.70955145	84129	Sorgues	17236	516
84190	-0.112067185	0.71213174	84130	Suzette	108	16
84300	-0.11234094	0.7063162	84131	Taillades	1642	239
84250	-0.113384746	0.70819575	84132	Le Thor	5941	167
84240	-0.10689763	0.70392925	84133	La Tour-d'Aigues	3328	81
84850	-0.11410675	0.7126712	84134	Travaillan	623	35
84100	-0.11527977	0.71340054	84135	Uchaux	1322	72
84190	-0.113174446	0.7116801	84136	Vacqueyras	943	105
84110	-0.11192887	0.7132852	84137	Vaison-la-Romaine	5663	210
84600	-0.11265091	0.71600556	84138	Valréas	9069	156
84800	-0.11175182	0.70770764	84139	Fontaine-de-Vaucluse	580	81
84160	-0.10847244	0.7049857	84140	Vaugines	325	21
84270	-0.1145293	0.7092123	84141	Vedéne	6675	597
84740	-0.11293328	0.7084338	84142	Velleron	2509	153
84210	-0.11140634	0.7088361	84143	Venasque	785	22
84750	-0.1063619	0.70678985	84144	Viens	458	13
84400	-0.1084153	0.7073166	84145	Villars	625	21
84110	-0.112239234	0.71420026	84146	Villedieu	548	48
84530	-0.10839594	0.7038082	84147	Villelaure	2135	117
84570	-0.11022937	0.7098664	84148	Villes-sur-Auzon	915	34
84150	-0.113519594	0.71230704	84149	Violés	1360	92
84820	-0.11303239	0.71458864	84150	Visan	1514	37
84300	-0.11328062	0.7073061	84900	Les Vignéres	0	0
84140	-0.11484328	0.7083731	84922	Montfavet	0	0
85460	-0.18317087	0.7620116	85001	L'Aiguillon-sur-Mer	2175	249
85220	-0.18823037	0.76903176	85002	L'Aiguillon-sur-Vie	993	43
85190	-0.18545513	0.76963246	85003	Aizenay	5344	66
85750	-0.18411155	0.76339704	85004	Angles	1314	38
85120	-0.175911	0.7655887	85005	Antigny	1078	49
85220	-0.186952	0.7702481	85006	Apremont	1152	39
85430	-0.18398438	0.76694137	85008	Aubigny	2245	87
85200	-0.17771618	0.7626823	85009	Auzay	452	33
85440	-0.1850489	0.7647833	85010	Avrillé	1004	40
85630	-0.19125934	0.7747576	85011	Barbétre	1269	102
85550	-0.19092748	0.77349156	85012	La Barre-de-Monts	1727	62
85130	-0.17921944	0.77131134	85013	Bazoges-en-Paillers	826	72
85390	-0.17736076	0.7664737	85014	Bazoges-en-Pareds	987	29
85190	-0.18569623	0.76849216	85016	Beaulieu-sous-la-Roche	1632	64
85500	-0.17857805	0.7714775	85017	Beaurepaire	1368	57
85230	-0.18983407	0.77384967	85018	Beauvoir-sur-Mer	3277	93
85170	-0.18313368	0.77003783	85019	Belleville-sur-Vie	2532	167
85490	-0.1748001	0.76091355	85020	Benet	3224	64
85610	-0.18024348	0.7741996	85021	La Bernardiére	1109	78
85560	-0.18477662	0.76413107	85022	Le Bernard	591	22
85320	-0.18070082	0.7650716	85023	Bessay	350	32
85710	-0.18802811	0.773757	85024	Bois-de-Cené	1232	29
85600	-0.1796266	0.7722872	85025	La Boissiére-de-Montaigu	1584	54
85430	-0.18429908	0.766412	85026	La Boissiére-des-Landes	1036	44
85600	-0.18150839	0.7729734	85027	Boufféré	1423	86
85420	-0.1757267	0.7613937	85028	Bouillé-Courdault	418	43
85230	-0.18906744	0.7745778	85029	Bouin	2268	44
85140	-0.1817118	0.7700396	85030	Boulogne	523	43
85510	-0.17703766	0.76908374	85031	Le Boupére	2832	65
85200	-0.17672677	0.7645635	85033	Bourneau	722	44
85480	-0.18054523	0.766824	85034	Bournezeau	2336	39
85470	-0.1887425	0.76854587	85035	Brétignolles-sur-Mer	2165	79
85320	-0.18205176	0.7644572	85036	La Bretonniére	403	31
85120	-0.17481928	0.76596546	85037	Breuil-Barret	741	50
85260	-0.18141611	0.77146614	85038	Les Brouzils	1951	47
85530	-0.1795859	0.773469	85039	La Bruffiére	2980	74
85450	-0.17965633	0.7621828	85042	Chaillé-les-Marais	1553	39
85200	-0.17771618	0.7626823	85044	Chaix	373	51
85220	-0.18829146	0.7687469	85045	La Chaize-Giraud	546	201
85310	-0.18198971	0.7677166	85046	La Chaize-le-Vicomte	2287	46
85300	-0.18814075	0.7722908	85047	Challans	14203	219
85500	-0.17721753	0.7712011	85048	Chambretaud	1310	81
85450	-0.18108927	0.7621778	85049	Champagné-les-Marais	1257	25
85540	-0.18316771	0.7649857	85050	Le Champ-Saint-Pére	1436	58
85110	-0.17900309	0.76740104	85051	Chantonnay	7458	90
85150	-0.18638815	0.7671497	85052	La Chapelle-Achard	860	40
85120	-0.17448473	0.7656022	85053	La Chapelle-aux-Lys	299	28
85670	-0.18527429	0.77048767	85055	La Chapelle-Palluau	647	50
85210	-0.17803994	0.7651248	85056	La Chapelle-Thémer	366	24
85400	-0.1817187	0.7640912	85058	Chasnais	465	43
85120	-0.1754059	0.7660821	85059	La Chétaigneraie	2904	366
85180	-0.18766803	0.7659325	85060	Chéteau-d'Olonne	10976	352
85320	-0.18150301	0.76612866	85061	Chéteau-Guibert	1066	30
85710	-0.18828335	0.7735139	85062	Chéteauneuf	520	33
85140	-0.18106888	0.770204	85064	Chauché	1813	43
85250	-0.18057977	0.77159095	85065	Chavagnes-en-Paillers	2870	71
85390	-0.17713057	0.7676162	85066	Chavagnes-les-Redoux	756	57
85390	-0.17593531	0.76648486	85067	Cheffois	816	44
85320	-0.18224765	0.76449764	85068	La Claye	51	16
85430	-0.18470576	0.7673902	85069	Les Clouzeaux	1960	74
85220	-0.18738993	0.7691501	85070	Coéx	2283	58
85220	-0.18805824	0.77078295	85071	Commequiers	2053	51
85260	-0.18192329	0.77097625	85072	La Copechagniére	672	69
85320	-0.18120953	0.76458114	85073	Corpe	702	41
85320	-0.18212979	0.76506823	85074	La Couture	169	24
85610	-0.17999086	0.774445	85076	Cugand	2627	195
85540	-0.1827575	0.76400816	85077	Curzon	405	69
85420	-0.1765439	0.7603685	85078	Damvix	673	58
85320	-0.18089655	0.7651117	85079	Dissais	0	0
85200	-0.17710246	0.7616679	85080	Doix	813	61
85170	-0.18253303	0.76901966	85081	Dompierre-sur-Yon	2975	89
85590	-0.17655504	0.77047265	85082	Les épesses	2107	67
85740	-0.19219844	0.775561	85083	L'épine	1653	185
85140	-0.18085605	0.7692676	85084	Les Essarts	3907	69
85670	-0.18588337	0.77240396	85086	Falleron	1086	38
85240	-0.17457174	0.76413447	85087	Faymoreau	280	25
85800	-0.18902038	0.77009577	85088	Le Fenouiller	2902	163
85280	-0.18200749	0.7686129	85089	La Ferriére	3765	80
85700	-0.17633818	0.76953727	85090	La Flocelliére	1958	67
85200	-0.17718452	0.7622785	85091	Fontaines	856	81
85200	-0.17701286	0.76313543	85092	Fontenay-le-Comte	14456	425
85480	-0.18126778	0.76726997	85093	Fougeré	833	31
85300	-0.18652648	0.772243	85095	Froidfond	878	41
85710	-0.18743607	0.7727355	85096	La Garnache	3379	57
85130	-0.17826733	0.7720091	85097	La Gaubretiére	2547	84
85190	-0.18428652	0.7693862	85098	La Genétouze	1319	101
85150	-0.18586245	0.76674074	85099	Le Girouard	466	19
85800	-0.18900977	0.7691993	85100	Givrand	940	80
85540	-0.18367796	0.76449686	85101	Le Givre	265	21
85670	-0.18554258	0.77114004	85102	Grand-Landes	407	20
85440	-0.18617836	0.7662119	85103	Grosbreuil	1091	30
85580	-0.18299372	0.76286715	85104	Grues	718	15
85770	-0.17814234	0.76157963	85105	Le Gué-de-Velluire	435	34
85680	-0.19177748	0.77516973	85106	La Guériniére	1402	179
85600	-0.18034424	0.77273244	85107	La Guyonniére	1983	87
85260	-0.18207456	0.77219826	85108	L'Herbergement	1706	102
85500	-0.17797467	0.7704626	85109	Les Herbiers	13413	151
85570	-0.17801702	0.7642286	85110	L'Hermenault	855	75
85770	-0.17904384	0.76116717	85111	L'éle-d'Elle	1352	71
85340	-0.18801108	0.7671973	85112	L'éle-d'Olonne	1457	76
85520	-0.18620826	0.7641342	85114	Jard-sur-Mer	1817	110
85110	-0.17780927	0.766267	85115	La Jaudonniére	516	62
85540	-0.18360071	0.7638857	85116	La Jonchére	238	21
85400	-0.18216948	0.7638867	85117	Lairoux	514	39
85150	-0.18511121	0.76836866	85118	Landeronde	1613	90
85130	-0.17879157	0.77241343	85119	Les Landes-Génusson	2004	64
85220	-0.18815753	0.7684203	85120	Landevieille	646	48
85370	-0.17869751	0.7628802	85121	Le Langon	945	40
85490	-0.17435049	0.76112175	85122	Lesson	0	0
85420	-0.17598	0.7611472	85123	Liez	221	26
85310	-0.18191254	0.7671057	85124	La Limouziniére	0	0
85120	-0.17512839	0.76543283	85125	Loge-Fougereuse	341	33
85200	-0.17744592	0.7635193	85126	Longéves	897	77
85400	-0.1811893	0.763685	85128	Luéon	9099	289
85170	-0.18373272	0.7710563	85129	Les Lucs-sur-Boulogne	2629	49
85190	-0.18617348	0.7700824	85130	Maché	899	50
85420	-0.17637323	0.7612254	85133	Maillezais	930	46
85590	-0.17605102	0.77096575	85134	Malliévre	277	1385
85240	-0.17471108	0.7644591	85136	Marillet	116	27
85570	-0.17756763	0.76443523	85137	Marsais-Sainte-Radégonde	473	32
85150	-0.18641555	0.7689426	85138	Martinet	557	31
85420	-0.17570004	0.7604977	85139	Le Mazeau	463	56
85700	-0.17648758	0.7677842	85140	La Meilleraie-Tillay	1504	75
85700	-0.17492609	0.767472	85141	Menomblet	684	33
85140	-0.18163528	0.7694286	85142	La Merlatiére	603	41
85200	-0.17600022	0.7641212	85143	Mervent	1023	46
85500	-0.17894734	0.7706607	85144	Mesnard-la-Barotiére	901	76
85110	-0.17746322	0.7679806	85145	Monsireigne	688	34
85600	-0.18106124	0.7731783	85146	Montaigu	4323	1427
85700	-0.17545469	0.7678744	85147	Montournais	1717	59
85200	-0.17743814	0.7620324	85148	Montreuil	598	50
85450	-0.18032536	0.76291347	85149	Moreilles	224	11
85290	-0.17673439	0.77259	85151	Mortagne-sur-Sévre	5724	261
85150	-0.18646254	0.7677611	85152	La Mothe-Achard	1918	220
85640	-0.17884924	0.7691537	85153	Mouchamps	2398	44
85390	-0.17671703	0.76664144	85154	Mouilleron-en-Pareds	1184	59
85000	-0.18356691	0.7689376	85155	Mouilleron-le-Captif	3238	164
85320	-0.18064234	0.76535696	85157	Moutiers-sur-le-Lay	601	33
85370	-0.17956248	0.76365	85159	Nalliers	1763	52
85310	-0.18345775	0.76653385	85160	Nesmy	1963	80
85430	-0.18482552	0.76682	85161	Nieul-le-Dolent	1714	62
85240	-0.17555656	0.76225096	85162	Nieul-sur-l'Autise	943	42
85330	-0.19152424	0.77586	85163	Noirmoutier-en-l'éle	4846	247
85690	-0.19130826	0.77268004	85164	Notre-Dame-de-Monts	1333	65
85140	-0.17957011	0.7695984	85165	L'Oie	852	61
85340	-0.1881329	0.7666275	85166	Olonne-sur-Mer	8546	187
85200	-0.17656338	0.7633425	85167	L'Orbrie	700	73
85420	-0.17547345	0.7616406	85168	Oulmes	591	64
85670	-0.18521401	0.7707728	85169	Palluau	623	84
85320	-0.18160124	0.7646617	85171	Péault	361	40
85300	-0.18962309	0.7720146	85172	Le Perrier	1532	46
85570	-0.17813224	0.76365745	85174	Pétosse	432	27
85320	-0.18091644	0.766008	85175	Les Pineaux	421	24
85200	-0.17675954	0.76338166	85176	Pissotte	1090	91
85770	-0.1782238	0.7621903	85177	Le Poiré-sur-Velluire	666	39
85170	-0.18416671	0.7699565	85178	Le Poiré-sur-Vie	5326	74
85700	-0.17516945	0.7693032	85180	La Pommeraie-sur-Sévre	964	62
85570	-0.17840888	0.76430774	85181	Pouillé	505	29
85700	-0.1761205	0.7686021	85182	Pouzauges	5473	149
85240	-0.17490698	0.76449794	85184	Puy-de-Serre	349	25
85450	-0.18050003	0.76205736	85185	Puyravault	438	26
85250	-0.18069756	0.77102005	85186	La Rabateliére	708	86
85700	-0.17595926	0.767381	85187	Réaumur	736	33
85210	-0.17929369	0.7659735	85188	La Réorthe	829	35
85270	-0.18889755	0.7706654	85189	Notre-Dame-de-Riez	957	65
85620	-0.18356773	0.7728082	85190	Rocheserviére	2245	80
85000	-0.18355073	0.76804125	85191	La Roche-sur-Yon	45219	517
85510	-0.17781702	0.76924133	85192	Rochetrejoux	766	70
85320	-0.18246222	0.7654344	85193	Rosnay	451	32
85180	-0.18825468	0.7660577	85194	Les Sables-d'Olonne	15830	1793
85250	-0.18023162	0.770329	85196	Saint-André-Goule-d'Oie	1353	67
85260	-0.18240334	0.7725645	85197	Saint-André-Treize-Voies	895	47
85130	-0.17795685	0.7725406	85198	Saint-Aubin-des-Ormeaux	1027	81
85210	-0.17958423	0.7645462	85199	Saint-Aubin-la-Plaine	292	25
85540	-0.1847052	0.7655458	85200	Saint-Avaugourd-des-Landes	590	28
85540	-0.18346393	0.7635597	85201	Saint-Benoist-sur-Mer	283	18
85110	-0.17955051	0.768702	85202	Sainte-Cécile	1179	36
85490	-0.1748001	0.76091355	85203	Sainte-Christine	0	0
85670	-0.18684235	0.7717145	85204	Saint-Christophe-du-Ligneron	1434	34
85410	-0.17706113	0.76492774	85205	Saint-Cyr-des-Géts	500	24
85540	-0.18314946	0.7640894	85206	Saint-Cyr-en-Talmondais	274	20
85580	-0.18248338	0.76335657	85207	Saint-Denis-du-Payré	387	24
85170	-0.18204184	0.77040553	85208	Saint-Denis-la-Chevasse	1543	39
85210	-0.1788007	0.7643871	85209	Saint-étienne-de-Brillouet	357	19
85670	-0.18489912	0.7713018	85210	Saint-étienne-du-Bois	1416	48
85150	-0.18548664	0.76755464	85211	Sainte-Flaive-des-Loups	1556	43
85140	-0.17976485	0.76963836	85212	Sainte-Florence	730	43
85310	-0.18248051	0.7663307	85213	Saint-Florent-des-Bois	2230	61
85150	-0.18670437	0.7666211	85214	Sainte-Foy	823	53
85250	-0.17997842	0.77057445	85215	Saint-Fulgent	2932	80
85400	-0.18028842	0.7640952	85216	Sainte-Gemme-la-Plaine	1350	38
85600	-0.18098542	0.7725674	85217	Saint-Georges-de-Montaigu	2769	82
85150	-0.1857565	0.7682071	85218	Saint-Georges-de-Pointindoux	1092	71
85390	-0.17646427	0.7668881	85219	Saint-Germain-l'Aiguiller	316	37
85110	-0.17830151	0.76785296	85220	Saint-Germain-de-Prinéay	1388	57
85230	-0.18950823	0.77348083	85221	Saint-Gervais	1546	37
85210	-0.17946802	0.76511705	85223	Sainte-Hermine	2285	66
85600	-0.18119596	0.7735039	85224	Saint-Hilaire-de-Loulay	3238	80
85270	-0.18940963	0.77017975	85226	Saint-Hilaire-de-Riez	7416	152
85240	-0.17524688	0.7627834	85227	Saint-Hilaire-des-Loges	1742	49
85440	-0.18622364	0.7650306	85228	Saint-Hilaire-de-Talmont	0	0
85120	-0.17479369	0.76506937	85229	Saint-Hilaire-de-Voust	666	35
85410	-0.1776138	0.76622754	85230	Saint-Hilaire-du-Bois	0	0
85440	-0.18530458	0.76453936	85231	Saint-Hilaire-la-Forét	363	33
85480	-0.17997916	0.7676003	85232	Saint-Hilaire-le-Vouhis	819	28
85210	-0.17997596	0.76462597	85233	Saint-Jean-de-Beugné	388	29
85160	-0.19052377	0.7716141	85234	Saint-Jean-de-Monts	5959	97
85150	-0.18698733	0.7681704	85236	Saint-Julien-des-Landes	1075	38
85410	-0.17784421	0.7650853	85237	Saint-Laurent-de-la-Salle	378	20
85290	-0.17613046	0.7715763	85238	Saint-Laurent-sur-Sévre	3247	206
85220	-0.18798597	0.7701714	85239	Saint-Maixent-sur-Vie	453	42
85590	-0.17638235	0.7713297	85240	Saint-Malo-du-Bois	1085	76
85590	-0.17700177	0.7702655	85242	Saint-Mars-la-Réorthe	797	86
85200	-0.176342	0.7624072	85244	Saint-Martin-de-Fraigneau	697	51
85570	-0.17773475	0.76461756	85245	Saint-Martin-des-Fontaines	191	34
85140	-0.18044747	0.76829106	85246	Saint-Martin-des-Noyers	1953	47
85130	-0.17795685	0.7725406	85247	Saint-Martin-des-Tilleuls	719	51
85120	-0.17518517	0.7651471	85251	Saint-Maurice-des-Noues	611	29
85390	-0.1762451	0.7659526	85252	Saint-Maurice-le-Girard	522	46
85200	-0.17707008	0.7628498	85253	Saint-Médard-des-Prés	0	0
85700	-0.17489363	0.768654	85254	Saint-Mesmin	1811	69
85580	-0.18252267	0.762175	85255	Saint-Michel-en-l'Herm	1999	36
85200	-0.17617112	0.7632641	85256	Saint-Michel-le-Cloucq	1272	72
85700	-0.17653292	0.7695765	85257	Saint-Michel-Mont-Mercure	1798	70
85470	-0.18847473	0.76789236	85258	Saint-Nicolas-de-Brem	0	0
85500	-0.17795393	0.76956624	85259	Saint-Paul-en-Pareds	832	68
85670	-0.18579744	0.7708964	85260	Saint-Paul-Mont-Penit	504	30
85320	-0.1803882	0.7656023	85261	Sainte-Péxine	232	15
85660	-0.18338801	0.77366376	85262	Saint-Philbert-de-Bouaine	2105	42
85110	-0.17814244	0.7666316	85263	Saint-Philbert-du-Pont-Charrault	0	0
85120	-0.17490122	0.766576	85264	Saint-Pierre-du-Chemin	1402	47
85420	-0.1765129	0.7615501	85265	Saint-Pierre-le-Vieux	863	37
85110	-0.17773779	0.76863074	85266	Saint-Prouant	1240	96
85450	-0.18010716	0.7619774	85267	Sainte-Radégonde-des-Noyers	662	21
85220	-0.18810818	0.7696016	85268	Saint-Révérend	812	51
85540	-0.18342279	0.7647412	85270	Saint-Sornin	0	0
85410	-0.17675076	0.76545966	85271	Saint-Sulpice-en-Pareds	378	28
85260	-0.18252237	0.77199405	85272	Saint-Sulpice-le-Verdon	592	42
85230	-0.18963185	0.7729112	85273	Saint-Urbain	621	38
85570	-0.17815527	0.76455367	85274	Saint-Valérien	443	31
85480	-0.179743	0.76576775	85275	Saint-Vincent-Puymaufrais	0	0
85110	-0.17921883	0.76833695	85276	Saint-Vincent-Sterlanges	550	123
85540	-0.18349984	0.76535237	85277	Saint-Vincent-sur-Graon	1031	21
85520	-0.18581633	0.7640516	85278	Saint-Vincent-sur-Jard	658	45
85170	-0.18287951	0.77028245	85279	Saligny	1033	44
85300	-0.1891114	0.7725003	85280	Sallertaine	2245	45
85200	-0.17729053	0.76378524	85281	Sérigné	877	47
85110	-0.17796902	0.76748836	85282	Sigournais	789	43
85300	-0.18871328	0.77152	85284	Soullans	3045	74
85450	-0.17867424	0.7619839	85286	La Taillée	404	35
85390	-0.17685497	0.76696646	85287	Tallud-Sainte-Gemme	351	19
85120	-0.17534898	0.76636785	85289	La Tardiére	1335	65
85210	-0.178685	0.764958	85290	Thiré	446	38
85480	-0.1815808	0.76673967	85291	Thorigny	828	26
85410	-0.17708467	0.76582384	85292	Thouarsais-Bouildroux	675	39
85130	-0.17842244	0.7732305	85293	Tiffauges	1208	122
85360	-0.18474202	0.76233834	85294	La Tranche-sur-Mer	2065	117
85600	-0.18009134	0.7729778	85295	Treize-Septiers	2126	97
85590	-0.17585658	0.7709267	85296	Treize-Vents	1024	54
85580	-0.1818161	0.7626242	85297	Triaize	1027	17
85150	-0.18749897	0.7676837	85298	Vairé	942	33
85770	-0.1782238	0.7621903	85299	Velluire	514	54
85190	-0.18446618	0.76853085	85300	Venansault	3163	71
85250	-0.17931701	0.7698439	85301	Vendrennes	989	58
85130	-0.17743248	0.7721366	85302	La Verrie	3497	81
85770	-0.17794581	0.7615401	85303	Vix	1670	59
85450	-0.1788707	0.76202357	85304	Vouillé-les-Marais	528	58
85120	-0.17627789	0.76477087	85305	Vouvant	829	41
85240	-0.17569615	0.7625757	85306	Xanton-Chassenon	691	36
85460	-0.1834264	0.76176715	85307	La Faute-sur-Mer	885	128
85550	-0.19105901	0.77381885	85900	Fromentine	0	0
85350	-0.19404621	0.77134377	85901	Port-Joinville	0	0
85270	-0.18979885	0.77026397	85904	Sion-sur-l'Océan	0	0
86430	-0.15860721	0.75580066	86001	Adriers	833	12
86110	-0.1646026	0.7663704	86002	Amberre	370	24
86700	-0.16461465	0.75866807	86003	Anché	283	17
86260	-0.15624823	0.76336974	86004	Angles-sur-l'Anglin	424	29
86310	-0.15714917	0.7605706	86006	Antigny	607	14
86100	-0.15989646	0.76668805	86007	Antran	978	41
86200	-0.16557136	0.7698139	86008	Aréay	419	30
86210	-0.15909657	0.7632862	86009	Archigny	992	15
86340	-0.16366738	0.75938165	86010	Aslonnes	700	30
86430	-0.15886243	0.7543671	86011	Asniéres-sur-Blour	225	7
86250	-0.1635748	0.7543307	86012	Asnois	183	11
86330	-0.16488336	0.76864636	86013	Aulnay	151	19
86460	-0.1608001	0.7538266	86015	Availles-Limouzine	1324	23
86170	-0.16301796	0.76400137	86016	Avanton	1164	108
86190	-0.1659569	0.76454914	86017	Ayron	899	32
86200	-0.16418825	0.77073985	86018	Basses	364	36
86490	-0.16143598	0.7648955	86019	Beaumont	1585	74
86210	-0.15998489	0.76285446	86020	Bellefonds	222	26
86470	-0.1664763	0.7628683	86021	Benassay	704	17
86120	-0.16621841	0.7717161	86022	Berrie	264	16
86420	-0.16286238	0.7681213	86023	Berthegon	283	27
86190	-0.16470979	0.7625374	86024	Béruges	1050	32
86310	-0.15552457	0.76057976	86025	Béthines	541	15
86120	-0.1632499	0.7714539	86026	Beuxes	420	38
86000	-0.16353175	0.76231873	86027	Biard	1264	169
86800	-0.16146307	0.762531	86028	Bignoux	800	55
86400	-0.1652901	0.7561276	86029	Blanzay	804	23
86170	-0.16353603	0.7655788	86030	Blaslay	403	20
86300	-0.15989229	0.7622456	86031	Bonnes	1290	38
86210	-0.16022126	0.7637857	86032	Bonneuil-Matours	1642	38
86200	-0.16395622	0.76938117	86033	Le Bouchet	0	0
86410	-0.16042045	0.7581969	86034	Bouresse	651	18
86390	-0.15583071	0.75767606	86035	Bourg-Archambault	201	8
86120	-0.16461004	0.7717087	86036	Bournand	645	20
86290	-0.15479365	0.7577907	86037	Brigueil-le-Chantre	674	13
86160	-0.16224797	0.7582326	86038	Brion	197	12
86510	-0.16577661	0.75681055	86039	Brux	693	19
86310	-0.15728769	0.76207465	86040	La Bussiére	395	12
86180	-0.16121449	0.7627818	86041	Buxerolles	6337	696
37160	-0.15797196	0.76841307	86042	Buxeuil	896	75
86700	-0.16511539	0.75816864	86043	Céaux-en-Couhé	461	28
86200	-0.16287984	0.7701993	86044	Ceaux-en-Loudun	596	21
86600	-0.16533338	0.76028305	86045	Celle-Lévescault	1078	25
86530	-0.1601569	0.7652546	86046	Cenon-sur-Vienne	1620	188
86140	-0.16268416	0.76690274	86047	Cernay	347	105
86380	-0.16344658	0.7649696	86048	Chabournay	689	118
86190	NaN	NaN	86050	Chalandray	670	27
86510	-0.1659366	0.75595164	86051	Champagné-le-Sec	208	26
86160	-0.16393153	0.7579495	86052	Champagné-Saint-Hilaire	855	18
86170	-0.16481681	0.7652247	86053	Champigny-le-Sec	796	33
86250	-0.16356269	0.75551265	86055	La-Chapelle-Béton	487	16
86300	-0.16025504	0.7602389	86057	Chapelle-Morthemer	0	0
